Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-March-2022,1820.00,1820.00,1775.40,1803.45,1793.281528675344175146,197138,8671,353523934.00,92098,46.72,44.60,-16.55
28-February-2022,1830.05,1851.95,1814.50,1842.65,1836.579603293929403975,144994,12402,266293023.00,74311,51.25,37.45,12.60
25-February-2022,1830.00,1866.00,1801.25,1858.30,1842.580872483221476510,104300,5749,192181185.00,40746,39.07,64.75,28.30
24-February-2022,1811.00,1872.60,1776.80,1793.80,1829.164108304922796840,353742,20360,647052170.00,222936,63.02,95.80,-17.20
23-February-2022,1845.00,1912.85,1845.00,1887.75,1895.555919458806356449,652188,13294,1236258824.00,488400,74.89,67.85,42.75
22-February-2022,1776.00,1849.00,1776.00,1841.85,1817.572096121907049627,106573,5096,193704111.00,46982,44.08,73.00,65.85
21-February-2022,1813.00,1851.40,1803.05,1826.35,1834.242923284299361190,51189,2107,93893061.00,30859,60.28,48.35,13.35
18-February-2022,1803.00,1830.80,1803.00,1826.15,1821.405235517492122485,61885,4138,112717663.00,29662,47.93,27.80,23.15
17-February-2022,1837.95,1842.70,1810.30,1818.25,1829.882294447061286439,76428,3908,139854244.00,36394,47.62,32.40,-19.70
16-February-2022,1814.00,1852.50,1800.00,1828.70,1826.763612616730882256,76565,4302,139866156.00,21234,27.73,52.50,14.70
15-February-2022,1758.00,1818.80,1746.50,1812.65,1785.298623882300716595,94614,9178,168914244.00,39246,41.48,72.30,54.65
14-February-2022,1750.00,1821.55,1740.05,1747.20,1772.048987985902990780,113783,16434,201629050.00,48879,42.96,81.50,-2.80
11-February-2022,1844.00,1852.80,1824.00,1828.95,1835.041104017846548164,84274,4731,154646254.00,49261,58.45,28.80,-15.05
10-February-2022,1833.10,1888.50,1830.80,1867.00,1862.314339123311839700,47611,4115,88666648.00,8434,17.71,57.70,33.90
9-February-2022,1840.00,1847.55,1824.25,1833.10,1834.638989627450483122,39431,3796,72341650.00,11281,28.61,23.30,-6.90
8-February-2022,1836.00,1847.95,1794.00,1818.10,1810.819979859646914434,127108,9161,230169706.00,76787,60.41,53.95,-17.90
7-February-2022,1870.00,1891.15,1820.30,1829.10,1852.739950862440161090,39481,4481,73148026.00,12672,32.10,70.85,-40.90
4-February-2022,1918.90,1918.90,1880.35,1884.10,1894.891522699879469666,44802,4205,84894930.00,14538,32.45,38.55,-34.80
3-February-2022,1944.00,1944.00,1896.10,1909.35,1918.446148425620294477,53926,3299,103454127.00,26456,49.06,47.90,-34.65
2-February-2022,1908.00,1947.80,1898.95,1942.30,1934.054641848860875845,121848,10363,235660690.00,67035,55.02,48.85,34.30
1-February-2022,1886.90,1904.80,1837.00,1885.55,1879.215545210890111440,141780,13818,266435180.00,47337,33.39,67.80,-1.35
31-January-2022,1919.00,1938.50,1841.15,1857.50,1859.886292377931388547,218156,22222,405745354.00,104005,47.67,97.35,-61.50
28-January-2022,1897.00,1956.00,1889.15,1898.20,1918.433558214049946060,186321,11445,357444459.00,31909,17.13,66.85,1.20
27-January-2022,1848.00,1898.00,1821.65,1889.45,1850.413980201448815261,69298,5271,128229988.00,8964,12.94,76.35,41.45
25-January-2022,1828.00,1870.30,1782.70,1851.95,1822.777812713453969837,92233,9428,168120266.00,25232,27.36,87.60,23.95
24-January-2022,1892.85,1894.00,1810.80,1832.25,1844.069036579082946934,48525,6846,89483450.00,19516,40.22,83.20,-60.60
21-January-2022,1868.00,1901.75,1849.60,1892.85,1876.680617018586420533,55363,4107,103898669.00,16994,30.70,52.15,24.85
20-January-2022,1917.00,1922.35,1878.00,1891.80,1897.802809226857177453,49551,4660,94038027.00,16100,32.49,44.35,-25.20
19-January-2022,1942.50,1942.50,1900.30,1905.95,1915.462385902986515180,72526,4857,138920825.00,21899,30.19,42.20,-36.55
18-January-2022,1934.00,1974.00,1930.00,1942.55,1954.378332634836712982,62038,3436,121245723.00,15450,24.90,44.00,8.55
17-January-2022,1928.00,1952.10,1919.00,1934.90,1934.749458251959656491,37379,3143,72319000.00,12488,33.41,33.10,6.90
14-January-2022,1911.00,1944.45,1898.20,1937.15,1917.796708104270879764,60573,4898,116166700.00,17923,29.59,46.25,26.15
13-January-2022,1960.00,1962.85,1922.90,1926.75,1940.441000498587335881,36102,2475,70053801.00,5709,15.81,39.95,-33.25
12-January-2022,1955.00,1976.00,1950.00,1955.30,1963.387528058361391694,71280,6063,139950263.00,41637,58.41,26.00,0.30
11-January-2022,1942.00,1953.80,1920.00,1936.85,1937.995295672282788239,75675,6077,146657794.00,26693,35.27,33.80,-5.15
10-January-2022,1915.00,1953.30,1903.55,1948.05,1938.911440428416857271,73013,5864,141565741.00,28870,39.54,49.75,33.05
7-January-2022,1891.95,1924.70,1884.45,1903.55,1905.978889491539844090,94029,6820,179217289.00,27413,29.15,40.25,11.60
6-January-2022,1912.95,1914.05,1875.00,1891.95,1891.808206313660333742,69215,4504,130941505.00,13469,19.46,39.05,-21.00
5-January-2022,1855.00,1927.65,1841.15,1921.65,1898.625658397330223955,198968,13850,377765750.00,113699,57.14,86.50,66.65
4-January-2022,1830.00,1858.55,1815.70,1853.15,1843.765928395896566956,771939,3358,1423274827.00,729498,94.50,42.85,23.15
3-January-2022,1790.05,1828.00,1790.05,1823.95,1810.113706777316735822,72300,6111,130871221.00,32637,45.14,37.95,33.90
31-December-2021,1768.45,1800.65,1762.45,1796.30,1791.686405354102659439,153303,4809,274670901.00,93699,61.12,38.20,27.85
