Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-December-2021,1849.00,1849.00,1795.00,1817.55,1820.403895438236801640,1951,284,3551608.00,1951,100.00,54.00,-31.45
22-December-2021,1782.00,1829.00,1745.05,1801.60,1794.222562844880441446,1631,224,2926377.00,1631,100.00,83.95,19.60
21-December-2021,1660.00,1803.30,1660.00,1761.30,1735.494690818238600874,4803,723,8335581.00,4803,100.00,143.30,101.30
20-December-2021,1718.00,1718.00,1717.45,1717.45,1717.461246200607902735,3948,706,6780537.00,3948,100.00,0.55,-0.55
17-December-2021,1809.00,1870.00,1766.70,1807.80,1816.856607629427792915,5872,461,10668582.00,5872,100.00,103.30,-1.20
16-December-2021,1890.00,1890.00,1820.00,1833.80,1862.882827884994092162,5078,553,9459719.00,5078,100.00,70.00,-56.20
15-December-2021,1869.85,1898.95,1852.00,1875.85,1880.658456486042692939,1218,180,2290642.00,1218,100.00,46.95,6.00
14-December-2021,1824.00,1883.95,1805.00,1869.85,1860.591395501201135619,4579,603,8519648.00,4579,100.00,78.95,45.85
13-December-2021,1870.00,1890.50,1795.00,1835.55,1851.611002604166666666,3072,285,5688149.00,3072,100.00,95.50,-34.45
10-December-2021,1881.90,1897.00,1860.00,1869.50,1877.964973177658567371,3169,400,5951271.00,3169,100.00,37.00,-12.40
9-December-2021,1870.00,1904.00,1856.00,1887.00,1878.966930265995686556,1391,262,2613643.00,1391,100.00,48.00,17.00
8-December-2021,1880.00,1923.85,1804.95,1854.15,1868.341209624972902666,4613,746,8618658.00,4613,100.00,118.90,-25.85
7-December-2021,1899.00,1917.90,1867.55,1898.25,1885.863325800178693435,38054,245,71764643.00,38054,100.00,50.35,-0.75
6-December-2021,1837.00,1900.00,1801.00,1866.90,1877.504975124378109452,4020,792,7547570.00,4020,100.00,99.00,29.90
3-December-2021,1835.00,1928.20,1835.00,1862.05,1882.002783300198807157,2515,364,4733237.00,2515,100.00,93.20,27.05
2-December-2021,1795.00,1890.00,1765.00,1885.10,1841.777390698484584567,5741,704,10573644.00,5741,100.00,125.00,90.10
1-December-2021,1717.40,1888.00,1717.40,1803.95,1759.265321955003878975,7734,1183,13606158.00,7734,100.00,170.60,86.55
30-November-2021,1810.00,1850.00,1807.75,1807.75,1811.747646480258535899,7117,1159,12894208.00,7117,100.00,42.25,-2.25
29-November-2021,1951.20,1951.20,1902.85,1902.85,1904.011573641963785700,5357,731,10199790.00,5357,100.00,48.35,-48.35
26-November-2021,1951.00,2030.00,1930.00,2003.00,1979.767583212735166425,3455,469,6840097.00,3455,100.00,100.00,52.00
25-November-2021,1906.00,2020.65,1899.00,2020.45,1982.162920477445357308,6451,707,12786933.00,6451,100.00,121.65,114.45
24-November-2021,1890.00,1983.95,1882.00,1924.45,1941.299082568807339449,2725,341,5290040.00,2725,100.00,101.95,34.45
23-November-2021,1862.10,1968.80,1851.00,1940.95,1924.255412521942656524,3418,349,6577105.00,3418,100.00,117.80,78.85
22-November-2021,1920.00,1928.95,1850.00,1895.45,1884.926041666666666666,1920,343,3619058.00,1920,100.00,78.95,-24.55
18-November-2021,1870.00,1935.00,1800.00,1887.35,1853.713864306784660766,3051,375,5655681.00,3051,100.00,135.00,17.35
17-November-2021,1885.00,1924.70,1839.00,1855.30,1882.848438300051203277,1953,325,3677203.00,1953,100.00,85.70,-29.70
16-November-2021,1918.45,1928.00,1850.10,1877.50,1895.495722647456100855,2221,361,4209896.00,2221,100.00,77.90,-40.95
15-November-2021,2025.00,2025.00,1896.35,1918.45,1941.192559492881637742,9623,1100,18680096.00,9623,100.00,128.65,-106.55
12-November-2021,1909.70,2000.00,1897.00,1996.15,1977.568257491675915649,19822,2065,39199358.00,19822,100.00,103.00,86.45
11-November-2021,1860.00,1941.00,1840.00,1908.85,1905.164479570533850283,6706,649,12776033.00,6706,100.00,101.00,48.85
10-November-2021,1840.00,1875.00,1820.00,1866.90,1851.050497322111706197,2614,298,4838646.00,2614,100.00,55.00,26.90
9-November-2021,1864.00,1870.00,1803.00,1849.40,1840.274965800273597811,2193,241,4035723.00,2193,100.00,67.00,-14.60
8-November-2021,1829.70,1865.00,1760.25,1838.05,1834.818747121142330723,4342,638,7966783.00,4342,100.00,104.75,8.35
4-November-2021,1910.00,1910.00,1806.50,1827.00,1843.037470725995316159,1281,185,2360931.00,1281,100.00,103.50,-83.00
3-November-2021,1755.45,1843.00,1734.70,1831.70,1813.829329102447869446,4412,410,8002615.00,4412,100.00,108.30,76.25
2-November-2021,1732.10,1782.00,1685.00,1755.45,1743.246072032874063330,4137,627,7211809.00,4137,100.00,97.00,23.35
1-November-2021,1706.00,1799.90,1706.00,1763.65,1744.632123161764705882,4352,637,7592639.00,4352,100.00,93.90,57.65
29-October-2021,1770.00,1828.80,1694.50,1786.85,1752.774746687451286048,2566,411,4497620.00,2566,100.00,134.30,16.85
28-October-2021,1840.00,1890.00,1769.15,1783.65,1806.373291682936352987,2561,345,4626122.00,2561,100.00,120.85,-56.35
27-October-2021,1919.70,1919.70,1800.00,1859.70,1848.360064369049215502,7457,762,13783221.00,7457,100.00,119.70,-60.00
26-October-2021,1821.00,1920.00,1821.00,1859.75,1865.537767379679144385,2992,390,5581689.00,2992,100.00,99.00,38.75
25-October-2021,1830.00,1887.60,1798.00,1858.90,1837.905502392344497607,6688,638,12291912.00,6688,100.00,89.60,28.90
22-October-2021,1773.40,1818.00,1738.05,1797.75,1775.115328467153284671,4795,407,8511678.00,4795,100.00,79.95,24.35
21-October-2021,1697.80,1782.70,1697.80,1773.40,1754.093405632324645793,5717,435,10028152.00,5717,100.00,84.90,75.60
20-October-2021,1744.00,1759.80,1662.10,1697.85,1744.256816852199598250,244431,234,426350438.00,244431,100.00,97.70,-46.15
19-October-2021,1751.00,1795.00,1720.00,1739.40,1744.547931632400297250,4037,406,7042740.00,4037,100.00,75.00,-11.60
